detail_id,detail_title
SFR-PA-007-0104,[사용자포털] 공통행사 자동 일정관리 등록 기능 제공
SFR-PA-007-0105,[사용자포털] 일정관리 환경설정 음력표시 수립
SFR-PA-007-0106,[사용자포털] 일정관리 코드 관리할 구성
SFR-PA-007-0107,[사용자포털] 상세등록 Drag Drop 일정 등록 기능 제공
SFR-PA-007-0108,[사용자포털] 일정관리 자주 탬플릿 수립
SFR-PA-007-0109,[사용자포털] 일정관리 월별 형태 현황조회 수립
SFR-PA-007-0110,[사용자포털] 시스템 Open API 일정관리 기능 제공
SFR-PA-007-0111,[사용자포털] 위젯 기본 일정관리 기능 제공
SFR-PA-007-0112,[사용자포털] 타사용자 타부서 일정관리 조회 기능 제공
SFR-PA-007-0113,[사용자포털] 일정관리 자체휴일 대체휴일 등록 기능 제공
SFR-PA-007-0114,[사용자포털] 주간별 일별 일정보기 일정관리 기능 제공
SFR-PA-007-0115,[사용자포털] 인사정보 디지털감사 업무 일정관리 연계 체계 구축
SFR-PA-007-0116,[사용자포털] 이용할 기록 일정관리 조회 기능 제공
SFR-PA-008-0101,[사용자포털] 그룹별 자원관리 등록 기능 제공
SFR-PA-008-0102,[사용자포털] 자원관리 관리자 지정 수립
SFR-PA-008-0103,[사용자포털] 자원관리 형태 커스텀 수립
SFR-PA-008-0104,[사용자포털] 자원관리 예약 자원정보 수립
SFR-PA-008-0105,[사용자포털] 자원관리 예약할 수립
SFR-PA-008-0106,[사용자포털] 자원예약 관련자 예약정보 자원관리 조회 기능 제공
SFR-PA-008-0107,[사용자포털] 자원관리 자주 예약정보 탬플릿화 수립
SFR-PA-008-0108,[사용자포털] 자원관리 상세예약 Drag Drop 수립
SFR-PA-008-0109,[사용자포털] 월별 목록 형태 자원관리 조회 기능 제공
SFR-PA-008-0110,[사용자포털] 자원관리 자원예약 대기예약 반납확인 수립
SFR-PA-008-0111,[사용자포털] 자원관리 환경설정 음력표시 날짜형식 수립
SFR-PA-008-0112,[사용자포털] 시스템 Open API 자원관리 기능 제공
SFR-PA-008-0113,[사용자포털] 일정 메신저 SMS 자원관리 연계 체계 구축
SFR-PA-008-0114,[사용자포털] 예약정보 위젯 자원관리 기능 제공
SFR-PA-008-0115,[사용자포털] 감사교육원 숙소 이용시설 공용차량 관리체계 수립
SFR-PA-009-0101,[사용자포털] 직위 직책 부서 설문관리 설정
SFR-PA-009-0102,[사용자포털] 설문기간 직위 직책 부서 설정
SFR-PA-009-0103,[사용자포털] 문항 작성 답변 설문관리 등록 기능 제공
SFR-PA-009-0104,[사용자포털] 설문관리 네비게이션 자동 정렬기능 수립
SFR-PA-009-0105,[사용자포털] 미참여자 설문관리 조회 기능 제공
SFR-PA-009-0106,[사용자포털] 문항 설문관리 복제기능 검색 기능 제공
SFR-PA-009-0107,[사용자포털] 설문관리 보기 예제 설문지 수립
SFR-PA-009-0108,[사용자포털] 설문관리 결과조회 통계기능 수립
SFR-PA-009-0109,[사용자포털] 설문관리 권한설정 등록 기능 제공
SFR-PA-009-0110,[사용자포털] SMS 참여안내 설문관리 알림 기능 제공
SFR-PA-009-0111,[사용자포털] 설문관리 응답 수정기능 수립
SFR-PA-009-0112,[사용자포털] 여러 설문관리 설문조사 분류 체계 구축
SFR-PA-009-0113,[사용자포털] 설문 통계 시각화 그래프 기능 제공
SFR-PA-009-0114,[사용자포털] 응답자관리 질문관리 항목관리 등으 구성
SFR-PA-010-0101,[사용자포털] 수정 템플릿 팝업 동호회 조회 기능 제공
SFR-PA-010-0201,[사용자포털] 사용관리 기능 게시판 동호회 관리체계 수립
SFR-PA-010-0301,[사용자포털] 동호회 관리할 회원관리 기능 제공
SFR-PA-010-0401,[사용자포털] 동호회들 속성정보 관리할 기능 제공
SFR-PA-010-0501,[사용자포털] 기본적 동호회 서비스 자유게시판 기능 제공
SFR-PA-010-0601,[사용자포털] 가입 신청 탈퇴 동호회 기능 제공
SFR-PA-010-0701,[사용자포털] 동호회 비가입 회원 구분 관리체계 수립
SFR-PB-001-0101,[공통기반] 상용SW 국정자원관리원 클라우드존 적합하게 기능 개발
SFR-PC-001-0101,[PMO/QC] 관리자 PC 설치 IAM 관리체계 수립
SFR-PC-001-0102,[PMO/QC] 할당할 있어 동적 프로비저닝 관리체계 수립
SFR-PC-001-0103,[PMO/QC] 사용자정보 계정정보 통합관리 IAM 지원 체계 구축
SFR-PC-001-0104,[PMO/QC] 있어 비동기 작업 IAM 지원 체계 구축
SFR-PC-001-0105,[PMO/QC] 업무시스템 독립적 동작 IAM 구축
SFR-PC-001-0106,[PMO/QC] 관리 조직정보 IAM 기능 제공
SFR-PC-001-0107,[PMO/QC] 비밀번호 단방향 암호화 IAM 전송 체계 구축
SFR-PC-001-0108,[PMO/QC] IAM 정보 미디어 Database 수립
SFR-PC-001-0109,[PMO/QC] IAM 관리자 위임 기능 수립
SFR-PC-001-0110,[PMO/QC] Role 기능 IAM 접근서비스 승인 절차 수립
SFR-PC-001-0111,[PMO/QC] 다양 형태 서비스 IAM 지원 체계 구축
SFR-PC-001-0112,[PMO/QC] 정보 변경 History IAM 관리체계 수립
SFR-PC-001-0113,[PMO/QC] 정보 유연 인터페이스 IAM 기능 제공
SFR-PC-001-0114,[PMO/QC] 역할 정보 관리 IAM 기능 제공
SFR-PC-001-0115,[PMO/QC] 부서별 권한 관리 IAM 기능 제공
SFR-PC-001-0116,[PMO/QC] 상태 기간별 조회할 IAM 기능 제공
SFR-PC-001-0117,[PMO/QC] Blacklist 조합 접근제어 IAM 기능 제공
SFR-PC-001-0201,[PMO/QC] 인사시스템 동기화 복수 HR 지원 체계 구축
SFR-PC-001-0202,[PMO/QC] 속성 기능 지원 IAM 설정
SFR-PC-001-0203,[PMO/QC] 인사시스템 동기화 이력 IAM 지원 체계 구축
SFR-PC-001-0204,[PMO/QC] 오류 로그 재수행 IAM 지원 체계 구축
SFR-PC-001-0301,[PMO/QC] SSO 사업범위 시스템 IAM 지원 체계 구축
SFR-PC-001-0302,[PMO/QC] IAM SAML OAUTH 수립
SFR-PC-001-0303,[PMO/QC] 통합인증 PKI IAM 지원 체계 구축
SFR-PC-001-0304,[PMO/QC] 충족 데이터 기밀 IAM 유지관리 체계 구축
SFR-PC-001-0305,[PMO/QC] 통합인증 IAM 사업추진 과정 적용 방안 수립
SFR-PC-001-0306,[PMO/QC] 통합 SSO 방안 IAM 기능 구현
SFR-PC-001-0307,[PMO/QC] 이용 인증 구현방안 IAM 기능 제공
SFR-PC-002-0101,[PMO/QC] 시스템 계정 Life Cycle 관리체계 수립
SFR-PC-002-0102,[PMO/QC] 회수 De provisioning IAM 지원 체계 구축
SFR-PC-002-0103,[PMO/QC] 권한정보 전달 회수 IAM 지원 체계 구축
SFR-PC-002-0104,[PMO/QC] 통지 리포팅 재수행 IAM 지원 체계 구축
SFR-PC-002-0105,[PMO/QC] 패키지 제품 Adaptor IAM 지원 체계 구축
SFR-PC-002-0106,[PMO/QC] Active Directory 정보 IAM 관리체계 수립
SFR-PC-002-0107,[PMO/QC] 그룹웨어 조직 정보 IAM 관리체계 수립
SFR-PC-002-0201,[PMO/QC] 권한관리 역할별 시스템 IAM 구축
SFR-PC-002-0202,[PMO/QC] 화면별 오픈 IAM 다운로드 조회 기능 제공
SFR-PC-002-0203,[PMO/QC] 변경 발생 실시간 IAM 반영 절차 수립
SFR-PC-002-0204,[PMO/QC] IAM 역할 개인별 업무별 수립
SFR-PC-002-0205,[PMO/QC] 미사용 자동 회수처리 IAM 기능 구현
SFR-PC-002-0206,[PMO/QC] EAM N개 권한 IAM 관리체계 수립
SFR-PC-002-0207,[PMO/QC] 권한 부여 처리 실시간 모니터링 체계 구축
SFR-PC-002-0208,[PMO/QC] IAM 권한 부여 내역 수립
SFR-PC-002-0301,[PMO/QC] 권한신청 포탈 IAM 기능 제공
SFR-PC-002-0401,[PMO/QC] 패스워드 변경 초기화 API 기능 제공
SFR-PC-002-0501,[PMO/QC] IAM GS인증 제품 수립
SFR-PC-003-0101,[PMO/QC] 작업 승인 감사 정보 조회 기능 제공
SFR-PC-003-0102,[PMO/QC] 현황조회 활동 감사기록 중앙 통합 관리체계 구축
SFR-PC-003-0103,[PMO/QC] 불법 계정 기능 IAM 모니터링 체계 구축
SFR-PC-003-0104,[PMO/QC] IAM 미동기 계정정보 수립
SFR-PC-003-0105,[PMO/QC] IAM 동기화 처리 상태 수립
SFR-PC-003-0106,[PMO/QC] 개인별 기간별 조회할 IAM 기능 제공
SFR-PD-001-0101,[전자결재/메신저] 보직 직급 직제 그룹웨어 관리체계 수립
SFR-PD-001-0201,[전자결재/메신저] 그룹웨어 인사발령 발생 인수인계 수립
SFR-PD-001-0301,[전자결재/메신저] 재구축 단순 부서명 변경 생성 기능 제공
SFR-PD-002-0101,[전자결재/메신저] 공공기록물 법률 시행령 그룹웨어 준수 체계 수립
SFR-PD-002-0201,[전자결재/메신저] 서식 변경 생성 자유롭게 구성
SFR-PD-002-0301,[전자결재/메신저] 내부시스템 공문수발신 통합관리 그룹웨어 구축
SFR-PD-002-0401,[전자결재/메신저] 대내문서 그룹웨어 상위부서 하위부서 발송 기능 제공
SFR-PD-002-0501,[전자결재/메신저] 수신처 지정 그룹웨어 조회 기능 제공
SFR-PD-002-0601,[전자결재/메신저] 색상 변경 본문 그룹웨어 작성 체계 수립
SFR-PD-002-0701,[전자결재/메신저] 저장 최근결재선 결재경 관리체계 수립
SFR-PD-002-0801,[전자결재/메신저] 대결 전결 일상감사 출장 교육 프로그램 운영
SFR-PD-002-0901,[전자결재/메신저] 그룹웨어 겸직자 결재경 지정시 수립
SFR-PD-002-1001,[전자결재/메신저] 그룹웨어 기안 지정했던 자동 수립
SFR-PD-002-1101,[전자결재/메신저] 기안문 그룹웨어 문서 작성 체계 수립
SFR-PD-002-1201,[전자결재/메신저] 기안문 서버 임시저장 그룹웨어 지원 체계 구축
SFR-PD-002-1301,[전자결재/메신저] 결재자별 문서수정 다수 첨부 설정
SFR-PD-002-1401,[전자결재/메신저] 그룹웨어 보관 기결문서 수립
SFR-PD-002-1501,[전자결재/메신저] 그룹웨어 문서 재기안 수립
SFR-PD-002-1601,[전자결재/메신저] 문서열람 개인 관리 그룹웨어 생성 기능 제공
SFR-PD-002-1701,[전자결재/메신저] 이전부서 생산 전체문서 그룹웨어 열람 기능 제공
SFR-PD-002-1801,[전자결재/메신저] 결재 받아 문서 그룹웨어 기능 제공
SFR-PD-002-1901,[전자결재/메신저] 대결 조건 단순 선택 기능 제공
SFR-PD-002-2001,[전자결재/메신저] 메신저 그룹웨어 포털 모두 연계 체계 구축
SFR-PD-003-0101,[전자결재/메신저] 직원 조직정보 아래 그룹웨어 구성
SFR-PD-003-0201,[전자결재/메신저] 본인 결재완료 대장관리 문서 열람 기능 제공
SFR-PD-003-0301,[전자결재/메신저] 실국 부서 직원 권한체계 기능 제공
SFR-PD-003-0401,[전자결재/메신저] 공람 문서 열람할 그룹웨어 기능 제공
SFR-PD-003-0501,[전자결재/메신저] 부서 목록정보 그룹웨어 문서 기능 제공
SFR-PD-003-0601,[전자결재/메신저] 기재 기간 문서열람 그룹웨어 기능 제공
SFR-PD-003-0701,[전자결재/메신저] 지정 날짜 결재 완료일 열람 기능 제공
SFR-PD-004-0101,[전자결재/메신저] 결재상신 진행관리 정보 그룹웨어 기능 제공
SFR-PD-004-0201,[전자결재/메신저] 결재처리 진행상태 그룹웨어 조회 기능 제공
SFR-PD-004-0301,[전자결재/메신저] 그룹웨어 결재문서 회수 처리중단 수립
SFR-PD-004-0302,[전자결재/메신저] 중단 결재문서 후속처리 진행 기능 제공
SFR-PD-004-0401,[전자결재/메신저] 그룹웨어 결재문서 도착 경로상 수립
SFR-PD-004-0501,[전자결재/메신저] 그룹웨어 기안문서 최종결재 기안자 수립
SFR-PD-004-0601,[전자결재/메신저] 그룹웨어 첨부자료 이력관리 이전문서 수립
SFR-PD-004-0701,[전자결재/메신저] 그룹웨어 직렬 병렬협조 모든 수립
SFR-PD-004-0801,[전자결재/메신저] 그룹웨어 결재 처리 문서 수립
SFR-PD-004-0901,[전자결재/메신저] 그룹웨어 직인 날인 위치 수립
SFR-PD-004-1001,[전자결재/메신저] 대내 시행문서 그룹웨어 발송 기능 제공
SFR-PD-004-1101,[전자결재/메신저] 대내 문서 그룹웨어 자동발송 발송 기능 제공
SFR-PD-004-1201,[전자결재/메신저] 그룹웨어 대내 문서 담당자 수립
SFR-PD-004-1301,[전자결재/메신저] 그룹웨어 겸직자 결재처리 임직원 수립
SFR-PD-004-1401,[전자결재/메신저] 그룹웨어 문서목록 문서임 수립
SFR-PD-004-1501,[전자결재/메신저] 결재권자 자신 결재선 결재문서 진행 계획 수립
SFR-PD-004-1601,[전자결재/메신저] 전자결재 처리 발송기관 정보 등록 기능 제공
SFR-PD-004-1701,[전자결재/메신저] EDMS 저장 문서 온나 연계 체계 구축
SFR-PD-004-1801,[전자결재/메신저] 온나 대외문서 발송후 그룹웨어 발송 기능 제공
SFR-PD-004-1901,[전자결재/메신저] 그룹웨어 온나라 대외 문서 수립
SFR-PD-004-2001,[전자결재/메신저] 단위업무 편집 그룹웨어 행정정보데이터세트 기능 제공
SFR-PD-004-2101,[전자결재/메신저] 보존기간 행정정보데이터세트 관리기준표 기본 설정
SFR-PD-004-2201,[전자결재/메신저] 결재완료 후에 변경 그룹웨어 기능 제공
SFR-PD-004-2202,[전자결재/메신저] 정보공개법 제9조제1항 다중 그룹웨어 기능 제공
SFR-PD-004-2301,[전자결재/메신저] 그룹웨어 발신명 문서 발신처명 수립
SFR-PD-004-2401,[전자결재/메신저] 결재 그룹웨어 기안문서 진행 계획 수립
SFR-PD-004-2501,[전자결재/메신저] 정보 기록 수정사항 그룹웨어 반영 절차 수립
SFR-PD-005-0101,[전자결재/메신저] 종이문서 접수시 그룹웨어 등록 기능 제공
SFR-PD-005-0102,[전자결재/메신저] 발송기관 정보 그룹웨어 필수항목 등록 기능 제공
SFR-PD-005-0103,[전자결재/메신저] 그룹웨어 결재선 기록물철 지정 수립
SFR-PD-005-0104,[전자결재/메신저] 등록번호 채번 첨부파일 그룹웨어 등록 기능 제공
SFR-PD-005-0105,[전자결재/메신저] 수기문서 등록권 그룹웨어 관리자 설정
SFR-PD-006-0101,[전자결재/메신저] 그룹웨어 문서함 문서검색 검색조건 수립
SFR-PD-006-0201,[전자결재/메신저] 시행문 처리 상태 그룹웨어 확인 절차 수립
SFR-PD-006-0301,[전자결재/메신저] 그룹웨어 부서협조 문서 공람처리 수립
SFR-PD-006-0401,[전자결재/메신저] 유통문서 배부 접수상태 그룹웨어 조회 기능 제공
SFR-PD-006-0501,[전자결재/메신저] 개인 저장 보관함 생성 기능 제공
SFR-PD-006-0601,[전자결재/메신저] 담당자 기안자 결재자 그룹웨어 등록 기능 제공
SFR-PD-006-0701,[전자결재/메신저] 다운로드 하지 않고 그룹웨어 열람 기능 제공
SFR-PD-006-0801,[전자결재/메신저] 이용해 문서 첨부 파일 열람 기능 제공
SFR-PD-006-0901,[전자결재/메신저] 대장 문서목록 검색조건 그룹웨어 조회 기능 제공
SFR-PD-006-1001,[전자결재/메신저] 문서 상세정보 그룹웨어 조회 기능 제공
SFR-PD-006-1101,[전자결재/메신저] 문서 수정 이력 그룹웨어 확인 절차 수립
SFR-PD-007-0101,[전자결재/메신저] 30년 준영구 그룹웨어 설정
SFR-PD-007-0201,[전자결재/메신저] 단위과제 기록물철 그룹웨어 최초생성 설정
SFR-PD-007-0202,[전자결재/메신저] 그룹 선택 기록물철 정보 기능 제공
SFR-PD-007-0301,[전자결재/메신저] 기록물철 업무담당자 기능 그룹웨어 설정
SFR-PD-007-0401,[전자결재/메신저] 편철 확정 기록물 그룹웨어 이관 절차 수립
SFR-PD-007-0501,[전자결재/메신저] 그룹웨어 기록물철 편철 문서 수립
SFR-PD-007-0502,[전자결재/메신저] 그룹웨어 기록물 이관처리 전까지 수립
SFR-PD-007-0503,[전자결재/메신저] 그룹웨어 기록물철 관리자 이관 절차 수립
SFR-PD-007-0601,[전자결재/메신저] 생산현황 통계 단위업무관리 그룹웨어 관리체계 수립
SFR-PD-007-0602,[전자결재/메신저] 그룹웨어 생산부서 문서구분 기록물유형 수립
SFR-PD-007-0701,[전자결재/메신저] 미편철 기록물건 미결재 등록본 검색 기능 제공
SFR-PD-007-0702,[전자결재/메신저] 게시판 메뉴 생산부서 그룹웨어 검색 기능 제공
SFR-PD-007-0801,[전자결재/메신저] 문서구분 생산 접수 그룹웨어 검색 기능 제공
SFR-PD-007-0901,[전자결재/메신저] 자주 기록물철 즐겨찾기 그룹웨어 등록 기능 제공
SFR-PD-007-1001,[전자결재/메신저] 평가폐기연 폐기여부 목록 그룹웨어 검색 기능 제공
SFR-PD-007-1101,[전자결재/메신저] 모든 기록물철 상세정보 그룹웨어 조회 기능 제공
SFR-PD-007-1201,[전자결재/메신저] 관리자 그룹웨어 열람범위 평가폐기연 이관 절차 수립
SFR-PD-007-1301,[전자결재/메신저] 관리자 그룹웨어 기록물철 다운로드 검색 기능 제공
SFR-PD-007-1401,[전자결재/메신저] 그룹웨어 기록물철 표지 양식 수립
SFR-PD-007-1501,[전자결재/메신저] 기록물철 변경이력 기능 그룹웨어 관리체계 수립
SFR-PD-007-1601,[전자결재/메신저] 다음 1월1일 되면 그룹웨어 이관 절차 수립
SFR-PD-007-1701,[전자결재/메신저] 기록관 담당자 부서 기록물철 조회 기능 제공
SFR-PD-007-1801,[전자결재/메신저] 행정정보데이터세트 관리기준표 기능 그룹웨어 관리체계 수립
SFR-PD-007-1802,[전자결재/메신저] 일반사용자 검색 그룹웨어 조회 기능 제공
SFR-PD-007-1803,[전자결재/메신저] 그룹웨어 기록물관리담당자 기준표 기록관리정보 수립
SFR-PD-007-1804,[전자결재/메신저] 정보 결재 기록물철 선택 연계 체계 구축
SFR-PD-007-1901,[전자결재/메신저] 기록물평가심의회 폐기 의결 그룹웨어 관리체계 수립
SFR-PD-007-1902,[전자결재/메신저] 그룹웨어 기록물철 엑셀파일 폐기정보 수립
SFR-PD-007-1903,[전자결재/메신저] 목록 업로드 그룹웨어 검색불 반영 절차 수립
SFR-PD-008-0101,[전자결재/메신저] 유형별 관리 그룹웨어 목록조회 기능 제공
SFR-PD-008-0201,[전자결재/메신저] 권한 종류 분석단계 그룹웨어 검토 절차 수립
SFR-PD-008-0301,[전자결재/메신저] DB조작 없이 관리자 가능토록 기능 구현
SFR-PD-008-0401,[전자결재/메신저] 역할 종류 분석단계 그룹웨어 검토 절차 수립
SFR-PD-008-0501,[전자결재/메신저] 수정할 있도록 도구 그룹웨어 관리체계 수립
SFR-PD-008-0601,[전자결재/메신저] 관리할 있도록 도구 그룹웨어 관리체계 수립
SFR-PD-008-0701,[전자결재/메신저] 그룹웨어 특정 전부서 문서열람 수립
SFR-PD-008-0801,[전자결재/메신저] 일정관리 법정 휴일 그룹웨어 등록 기능 제공
SFR-PD-008-0901,[전자결재/메신저] 그룹웨어 전자결재 양식 기능 수립
SFR-PD-008-1001,[전자결재/메신저] 연계양식 기능 그룹웨어 지원 체계 구축
SFR-PD-008-1101,[전자결재/메신저] 설정 형태 다양 그룹웨어 지원 체계 구축
SFR-PD-009-0101,[전자결재/메신저] 개인 기본정보 그룹웨어 조회 기능 제공
SFR-PD-009-0201,[전자결재/메신저] 겸직 기능 그룹웨어 전환 방안 수립
SFR-PD-009-0301,[전자결재/메신저] 결재관리암호 기능 그룹웨어 설정
SFR-PD-009-0302,[전자결재/메신저] 그룹웨어 결재 로그인 대체하되 수립
SFR-PD-009-0401,[전자결재/메신저] 권한 부서 문서담당자 그룹웨어 조회 기능 제공
SFR-PD-009-0501,[전자결재/메신저] 마이페이지 관리 콘텐츠 그룹웨어 구성
SFR-PD-009-0601,[전자결재/메신저] 개인별 업무별 대시보드 그룹웨어 기능 제공
SFR-PD-010-0101,[전자결재/메신저] 전자성과관리시스템 인사정보 그룹웨어 동기화 연동 기능 제공
SFR-PD-010-0201,[전자결재/메신저] 결재정보 디지털감사 업무실적 그룹웨어 연동 기능 제공
SFR-PE-001-0101,[전자결재/메신저] 메신저 오프라인 회의중 다른용무중 수립
SFR-PE-001-0201,[전자결재/메신저] 메신저 채팅기능 다자간채팅 수립
SFR-PE-001-0202,[전자결재/메신저] 메신저 Drag Drop 파일전송 수립
SFR-PE-001-0203,[전자결재/메신저] 메신저 파일 기능 수립
SFR-PE-001-0204,[전자결재/메신저] 메신저 보낸 대화내용 삭제 수립
SFR-PE-001-0205,[전자결재/메신저] 메신저 대화내용 저장 삭제 수립
SFR-PE-001-0206,[전자결재/메신저] 채팅 대화창 파일전송 메신저 전송 체계 구축
SFR-PE-001-0207,[전자결재/메신저] 메신저 채팅창 투명 조절기능 수립
SFR-PE-001-0301,[전자결재/메신저] 쪽지 발신 파일전송 메신저 발송 기능 제공
SFR-PE-001-0302,[전자결재/메신저] 텍스트 drag 쪽지 메신저 발송 기능 제공
SFR-PE-001-0303,[전자결재/메신저] 수신자 여러명인 개별발송 메신저 기능 제공
SFR-PE-001-0304,[전자결재/메신저] 선택 쪽지 거부 메신저 기능 제공
SFR-PE-001-0401,[전자결재/메신저] 연동 결재정보 기능 메신저 연계 체계 구축
SFR-PE-001-0501,[전자결재/메신저] 부서별 메신저 조직변경관리 연동 기능 제공
SFR-PE-001-0502,[전자결재/메신저] 메신저 개인 부서 조직 수립
SFR-PE-001-0503,[전자결재/메신저] 메신저 개인조직 그룹 친구 수립
SFR-PE-001-0504,[전자결재/메신저] 메신저 선택 사진 기본 수립
SFR-PE-001-0505,[전자결재/메신저] 표준인사정보시스템 메신저 순서 관리자 연계 체계 구축
SFR-PE-001-0506,[전자결재/메신저] 전화번호 전산번호 검색 메신저 기능 제공
SFR-PE-001-0507,[전자결재/메신저] 메신저 수신자 지정 숨은참조 수립
SFR-PE-001-0601,[전자결재/메신저] 환경설정 메신저 사용여부 설정기능 알림 기능 제공
SFR-PE-001-0602,[전자결재/메신저] 메신저 정보 변경 기능 수립
SFR-PE-001-0701,[전자결재/메신저] 기능 On Offline 메신저 설정
SFR-PE-001-0702,[전자결재/메신저] 그룹웨어 등록 메신저 기능 제공
SFR-PE-001-0703,[전자결재/메신저] 휴대전화번호 입력 SMS 메신저 발송 기능 제공
SFR-PE-001-0704,[전자결재/메신저] 메신저 비밀번호 분실 초기화 수립
SFR-PE-001-0705,[전자결재/메신저] 메신저 일반 관리자 원격지원 수립
SFR-PE-001-0801,[전자결재/메신저] 메신저 프로그램 자동 업데이트 체계 구축
SFR-PE-001-0802,[전자결재/메신저] 메신저 메시지 파일 전송 체계 구축
TER-001-0101,[공통기반] 통합테스트 시스템테스트 인수테스트 단위테스트 제시
TER-002-0101,[PMO/QC] 단위시험 다음 점검 결함유형 분석 체계 구축
TER-003-0101,[공통기반] 검증 대내시스템 영역간 대외기관 연계 체계 구축
TER-004-0101,[PMO/QC] 성능 대응방안 마련 품질 구축
TER-005-0101,[PMO/QC] 장애복구 테스트 발생 수립
TER-006-0101,[PMO/QC] 신속 장애 백업환경 백업복구 구축
TER-007-0101,[PMO/QC] 테스트 수행할 있어야 인수복구 준비 절차 수립
TER-008-0101,[PMO/QC] 전산장비 HW SW 사무기기 확보 방안 수립
